Code_departement,Libelle_departement,Code_Nuance,Voix_T1,pct_Voix_Ins_T1,pct_Voix_Exp_T1,Sieges_T1,Voix_T2,pct_Voix_Ins_T2,pct_Voix_Exp_T2,Sieges_T2
18,CHER,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,CEN,0.0,2040.0,0.88,1.54,0.0,0.0,0.0,0.0
18,CHER,DVD,0.0,3596.0,1.56,2.72,0.0,0.0,0.0,0.0
18,CHER,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,ECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,EXG,0.0,1667.0,0.72,1.26,0.0,0.0,0.0,0.0
18,CHER,FG,0.0,19080.0,8.26,14.43,1.0,15742.0,6.82,14.67
18,CHER,FN,0.0,19439.0,8.42,14.7,0.0,0.0,0.0,0.0
18,CHER,NCE,0.0,991.0,0.43,0.75,0.0,0.0,0.0,0.0
18,CHER,PRV,0.0,1037.0,0.45,0.78,0.0,0.0,0.0,0.0
18,CHER,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,CHER,SOC,0.0,43512.0,18.84,32.91,1.0,48268.0,20.91,45.0
18,CHER,UMP,0.0,37479.0,16.23,28.34,1.0,43262.0,18.75,40.33
18,CHER,VEC,0.0,3393.0,1.47,2.57,0.0,0.0,0.0,0.0
19,CORREZE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,AUT,0.0,362.0,0.19,0.3,0.0,0.0,0.0,0.0
19,CORREZE,CEN,0.0,1268.0,0.68,1.04,0.0,0.0,0.0,0.0
19,CORREZE,DVD,0.0,430.0,0.23,0.35,0.0,0.0,0.0,0.0
19,CORREZE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,ECO,0.0,793.0,0.43,0.65,0.0,0.0,0.0,0.0
19,CORREZE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,EXG,0.0,539.0,0.29,0.44,0.0,0.0,0.0,0.0
19,CORREZE,FG,0.0,10699.0,5.74,8.74,0.0,0.0,0.0,0.0
19,CORREZE,FN,0.0,9896.0,5.31,8.08,0.0,0.0,0.0,0.0
19,CORREZE,NCE,0.0,588.0,0.32,0.48,0.0,0.0,0.0,0.0
19,CORREZE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,CORREZE,SOC,1.0,60057.0,32.2,49.06,1.0,33193.0,36.11,58.96
19,CORREZE,UMP,0.0,35623.0,19.1,29.1,0.0,23100.0,25.13,41.04
19,CORREZE,VEC,0.0,2154.0,1.15,1.76,0.0,0.0,0.0,0.0
21,COTE D'OR,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,COTE D'OR,AUT,0.0,668.0,0.19,0.31,0.0,0.0,0.0,0.0
21,COTE D'OR,CEN,0.0,4060.0,1.14,1.88,0.0,0.0,0.0,0.0
21,COTE D'OR,DVD,0.0,1193.0,0.34,0.55,0.0,0.0,0.0,0.0
21,COTE D'OR,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,COTE D'OR,ECO,0.0,2561.0,0.72,1.19,0.0,0.0,0.0,0.0
21,COTE D'OR,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,COTE D'OR,EXG,0.0,1854.0,0.52,0.86,0.0,0.0,0.0,0.0
21,COTE D'OR,FG,0.0,10271.0,2.89,4.77,0.0,0.0,0.0,0.0
21,COTE D'OR,FN,0.0,29634.0,8.35,13.75,0.0,0.0,0.0,0.0
21,COTE D'OR,NCE,0.0,19180.0,5.4,8.9,1.0,22900.0,6.45,11.02
21,COTE D'OR,PRV,0.0,1481.0,0.42,0.69,0.0,0.0,0.0,0.0
21,COTE D'OR,RDG,0.0,15381.0,4.33,7.14,0.0,20273.0,5.71,9.76
21,COTE D'OR,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,COTE D'OR,SOC,0.0,61487.0,17.32,28.53,2.0,80651.0,22.72,38.82
21,COTE D'OR,UMP,0.0,62654.0,17.65,29.07,2.0,83958.0,23.65,40.41
21,COTE D'OR,VEC,0.0,5109.0,1.44,2.37,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,ALLI,0.0,4383.0,0.97,1.54,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,AUT,0.0,500.0,0.11,0.18,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,CEN,0.0,5371.0,1.19,1.88,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,DVD,0.0,248.0,0.05,0.09,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,DVG,0.0,16312.0,3.62,5.71,1.0,32487.0,7.2,11.7
22,COTES D'ARMOR,ECO,0.0,1091.0,0.24,0.38,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,EXG,0.0,4498.0,1.0,1.58,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,FG,0.0,23601.0,5.23,8.27,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,FN,0.0,23133.0,5.13,8.1,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,NCE,0.0,921.0,0.2,0.32,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,REG,0.0,6517.0,1.44,2.28,0.0,0.0,0.0,0.0
22,COTES D'ARMOR,SOC,0.0,101545.0,22.51,35.56,3.0,133872.0,29.67,48.21
22,COTES D'ARMOR,UMP,0.0,82895.0,18.37,29.03,1.0,111348.0,24.68,40.1
22,COTES D'ARMOR,VEC,0.0,14519.0,3.22,5.08,0.0,0.0,0.0,0.0
23,CREUSE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,CEN,0.0,1510.0,1.56,2.46,0.0,0.0,0.0,0.0
23,CREUSE,DVD,0.0,447.0,0.46,0.73,0.0,0.0,0.0,0.0
23,CREUSE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,ECO,0.0,363.0,0.38,0.59,0.0,0.0,0.0,0.0
23,CREUSE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,EXG,0.0,329.0,0.34,0.54,0.0,0.0,0.0,0.0
23,CREUSE,FG,0.0,4600.0,4.75,7.5,0.0,0.0,0.0,0.0
23,CREUSE,FN,0.0,4692.0,4.85,7.65,0.0,0.0,0.0,0.0
23,CREUSE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,CREUSE,SOC,0.0,27235.0,28.15,44.41,1.0,35464.0,36.66,57.55
23,CREUSE,UMP,0.0,20726.0,21.42,33.8,0.0,26157.0,27.04,42.45
23,CREUSE,VEC,0.0,1424.0,1.47,2.32,0.0,0.0,0.0,0.0
24,DORDOGNE,ALLI,0.0,311.0,0.1,0.16,0.0,0.0,0.0,0.0
24,DORDOGNE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,DORDOGNE,CEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,DORDOGNE,DVD,0.0,7501.0,2.41,3.78,0.0,0.0,0.0,0.0
24,DORDOGNE,DVG,0.0,7920.0,2.54,3.99,0.0,0.0,0.0,0.0
24,DORDOGNE,ECO,0.0,2515.0,0.81,1.27,0.0,0.0,0.0,0.0
24,DORDOGNE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,DORDOGNE,EXG,0.0,1740.0,0.56,0.88,0.0,0.0,0.0,0.0
24,DORDOGNE,FG,0.0,19876.0,6.37,10.02,0.0,0.0,0.0,0.0
24,DORDOGNE,FN,0.0,22344.0,7.16,11.27,0.0,0.0,0.0,0.0
24,DORDOGNE,NCE,0.0,773.0,0.25,0.39,0.0,0.0,0.0,0.0
24,DORDOGNE,PRV,0.0,1508.0,0.48,0.76,0.0,0.0,0.0,0.0
24,DORDOGNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,DORDOGNE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,DORDOGNE,SOC,2.0,75107.0,24.08,37.87,1.0,29347.0,18.79,31.9
24,DORDOGNE,UMP,0.0,47022.0,15.08,23.71,0.0,37371.0,23.93,40.62
24,DORDOGNE,VEC,0.0,11695.0,3.75,5.9,1.0,25284.0,16.19,27.48
25,DOUBS,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DOUBS,AUT,0.0,1998.0,0.56,0.92,0.0,0.0,0.0,0.0
25,DOUBS,CEN,0.0,3411.0,0.95,1.58,0.0,0.0,0.0,0.0
25,DOUBS,DVD,0.0,801.0,0.22,0.37,0.0,0.0,0.0,0.0
25,DOUBS,DVG,0.0,1642.0,0.46,0.76,0.0,0.0,0.0,0.0
25,DOUBS,ECO,0.0,2699.0,0.75,1.25,0.0,0.0,0.0,0.0
25,DOUBS,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DOUBS,EXG,0.0,2228.0,0.62,1.03,0.0,0.0,0.0,0.0
25,DOUBS,FG,0.0,11623.0,3.23,5.37,0.0,0.0,0.0,0.0
25,DOUBS,FN,0.0,32850.0,9.14,15.19,0.0,9581.0,2.67,4.61
25,DOUBS,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DOUBS,PRV,0.0,7000.0,1.95,3.24,0.0,0.0,0.0,0.0
25,DOUBS,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,DOUBS,REG,0.0,190.0,0.05,0.09,0.0,0.0,0.0,0.0
25,DOUBS,SOC,0.0,57702.0,16.05,26.67,2.0,76714.0,21.34,36.92
25,DOUBS,UMP,0.0,73669.0,20.49,34.06,2.0,98269.0,27.34,47.29
25,DOUBS,VEC,0.0,20509.0,5.7,9.48,1.0,23232.0,6.46,11.18
26,DROME,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DROME,AUT,0.0,14.0,0.0,0.01,0.0,0.0,0.0,0.0
26,DROME,CEN,0.0,1943.0,0.55,0.91,0.0,0.0,0.0,0.0
26,DROME,DVD,0.0,2980.0,0.84,1.4,0.0,0.0,0.0,0.0
26,DROME,DVG,0.0,17020.0,4.82,7.97,0.0,24397.0,6.91,11.8
26,DROME,ECO,0.0,1170.0,0.33,0.55,0.0,0.0,0.0,0.0
26,DROME,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DROME,EXG,0.0,2934.0,0.83,1.37,0.0,0.0,0.0,0.0
26,DROME,FG,0.0,14939.0,4.23,7.0,0.0,0.0,0.0,0.0
26,DROME,FN,0.0,36297.0,10.27,17.0,0.0,0.0,0.0,0.0
26,DROME,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DROME,PRV,0.0,16753.0,4.74,7.85,1.0,25187.0,7.13,12.18
26,DROME,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DROME,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,DROME,SOC,0.0,53321.0,15.09,24.98,1.0,78528.0,22.23,37.99
26,DROME,UMP,0.0,56087.0,15.87,26.27,2.0,78615.0,22.25,38.03
26,DROME,VEC,0.0,10024.0,2.84,4.7,0.0,0.0,0.0,0.0
27,EURE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,EURE,AUT,0.0,285.0,0.07,0.12,0.0,0.0,0.0,0.0
27,EURE,CEN,0.0,4323.0,1.03,1.8,0.0,0.0,0.0,0.0
27,EURE,DVD,0.0,1702.0,0.41,0.71,0.0,0.0,0.0,0.0
27,EURE,DVG,0.0,11419.0,2.73,4.74,0.0,0.0,0.0,0.0
27,EURE,ECO,0.0,1323.0,0.32,0.55,0.0,0.0,0.0,0.0
27,EURE,EXD,0.0,1007.0,0.24,0.42,0.0,0.0,0.0,0.0
27,EURE,EXG,0.0,3098.0,0.74,1.29,0.0,0.0,0.0,0.0
27,EURE,FG,0.0,14220.0,3.4,5.91,0.0,0.0,0.0,0.0
27,EURE,FN,0.0,41489.0,9.92,17.23,0.0,14608.0,3.49,6.63
27,EURE,NCE,0.0,31489.0,7.53,13.08,1.0,44896.0,10.74,20.37
27,EURE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,EURE,RDG,0.0,15164.0,3.63,6.3,0.0,19544.0,4.68,8.87
27,EURE,REG,0.0,343.0,0.08,0.14,0.0,0.0,0.0,0.0
27,EURE,SOC,0.0,52453.0,12.55,21.79,2.0,70233.0,16.8,31.87
27,EURE,UMP,0.0,52006.0,12.44,21.6,2.0,71076.0,17.0,32.25
27,EURE,VEC,0.0,10407.0,2.49,4.32,0.0,0.0,0.0,0.0
28,EURE ET LOIR,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,EURE ET LOIR,AUT,0.0,723.0,0.24,0.42,0.0,0.0,0.0,0.0
28,EURE ET LOIR,CEN,0.0,1119.0,0.38,0.65,0.0,0.0,0.0,0.0
28,EURE ET LOIR,DVD,0.0,2507.0,0.84,1.47,0.0,0.0,0.0,0.0
28,EURE ET LOIR,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,EURE ET LOIR,ECO,0.0,2165.0,0.73,1.27,0.0,0.0,0.0,0.0
28,EURE ET LOIR,EXD,0.0,1498.0,0.5,0.88,0.0,0.0,0.0,0.0
28,EURE ET LOIR,EXG,0.0,2129.0,0.72,1.24,0.0,0.0,0.0,0.0
28,EURE ET LOIR,FG,0.0,7828.0,2.63,4.58,0.0,0.0,0.0,0.0
28,EURE ET LOIR,FN,0.0,26277.0,8.83,15.36,0.0,0.0,0.0,0.0
28,EURE ET LOIR,NCE,1.0,20603.0,6.92,12.04,0.0,0.0,0.0,0.0
28,EURE ET LOIR,PRV,0.0,312.0,0.1,0.18,0.0,0.0,0.0,0.0
28,EURE ET LOIR,RDG,0.0,14837.0,4.98,8.67,0.0,19443.0,8.43,14.97
28,EURE ET LOIR,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,EURE ET LOIR,SOC,0.0,31982.0,10.74,18.7,0.0,42642.0,18.5,32.83
28,EURE ET LOIR,UMP,0.0,49569.0,16.65,28.98,3.0,67788.0,29.41,52.2
28,EURE ET LOIR,VEC,0.0,9504.0,3.19,5.56,0.0,0.0,0.0,0.0
29,FINISTERE,ALLI,0.0,7589.0,1.12,1.85,0.0,0.0,0.0,0.0
29,FINISTERE,AUT,0.0,341.0,0.05,0.08,0.0,0.0,0.0,0.0
29,FINISTERE,CEN,0.0,10232.0,1.51,2.5,0.0,0.0,0.0,0.0
29,FINISTERE,DVD,0.0,2193.0,0.32,0.54,0.0,0.0,0.0,0.0
29,FINISTERE,DVG,0.0,22340.0,3.3,5.45,1.0,27146.0,4.01,6.86
29,FINISTERE,ECO,0.0,554.0,0.08,0.14,0.0,0.0,0.0,0.0
29,FINISTERE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,FINISTERE,EXG,0.0,3714.0,0.55,0.91,0.0,0.0,0.0,0.0
29,FINISTERE,FG,0.0,23049.0,3.4,5.63,0.0,0.0,0.0,0.0
29,FINISTERE,FN,0.0,29505.0,4.36,7.2,0.0,0.0,0.0,0.0
29,FINISTERE,NCE,0.0,428.0,0.06,0.1,0.0,0.0,0.0,0.0
29,FINISTERE,PRV,0.0,897.0,0.13,0.22,0.0,0.0,0.0,0.0
29,FINISTERE,RDG,0.0,1526.0,0.23,0.37,0.0,0.0,0.0,0.0
29,FINISTERE,REG,0.0,2263.0,0.33,0.55,0.0,0.0,0.0,0.0
29,FINISTERE,SOC,0.0,159538.0,23.56,38.94,7.0,211670.0,31.26,53.49
29,FINISTERE,UMP,0.0,117642.0,17.37,28.72,0.0,156932.0,23.18,39.65
29,FINISTERE,VEC,0.0,27852.0,4.11,6.8,0.0,0.0,0.0,0.0
30,GARD,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,GARD,AUT,0.0,281.0,0.05,0.09,0.0,0.0,0.0,0.0
30,GARD,CEN,0.0,2103.0,0.41,0.68,0.0,0.0,0.0,0.0
30,GARD,DVD,0.0,1905.0,0.37,0.61,0.0,0.0,0.0,0.0
30,GARD,DVG,0.0,248.0,0.05,0.08,0.0,0.0,0.0,0.0
30,GARD,ECO,0.0,4725.0,0.92,1.52,0.0,0.0,0.0,0.0
30,GARD,EXD,0.0,1048.0,0.2,0.34,0.0,0.0,0.0,0.0
30,GARD,EXG,0.0,1709.0,0.33,0.55,0.0,0.0,0.0,0.0
30,GARD,FG,0.0,31703.0,6.17,10.2,0.0,0.0,0.0,0.0
30,GARD,FN,0.0,78418.0,15.27,25.23,1.0,78169.0,15.23,25.23
30,GARD,NCE,0.0,24379.0,4.75,7.84,0.0,16923.0,3.3,5.46
30,GARD,PRV,0.0,1253.0,0.24,0.4,0.0,0.0,0.0,0.0
30,GARD,RDG,0.0,521.0,0.1,0.17,0.0,0.0,0.0,0.0
30,GARD,REG,0.0,793.0,0.15,0.26,0.0,0.0,0.0,0.0
30,GARD,SOC,0.0,83663.0,16.29,26.92,4.0,126378.0,24.62,40.79
30,GARD,UMP,0.0,58436.0,11.38,18.8,0.0,68911.0,13.42,22.24
30,GARD,VEC,0.0,19615.0,3.82,6.31,1.0,19444.0,3.79,6.28
31,HAUTE GARONNE,ALLI,0.0,402.0,0.05,0.08,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,AUT,0.0,4487.0,0.53,0.89,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,CEN,0.0,5142.0,0.61,1.03,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,DVD,0.0,5770.0,0.68,1.15,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,DVG,0.0,26620.0,3.15,5.31,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,ECO,0.0,5017.0,0.59,1.0,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,EXG,0.0,4784.0,0.57,0.95,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,FG,0.0,38692.0,4.57,7.71,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,FN,0.0,62369.0,7.37,12.43,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,NCE,0.0,2265.0,0.27,0.45,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,PRV,0.0,18347.0,2.17,3.66,0.0,22580.0,2.97,5.5
31,HAUTE GARONNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,REG,0.0,1130.0,0.13,0.23,0.0,0.0,0.0,0.0
31,HAUTE GARONNE,SOC,1.0,192993.0,22.81,38.48,8.0,233121.0,30.63,56.74
31,HAUTE GARONNE,UMP,0.0,101362.0,11.98,20.21,1.0,133842.0,17.59,32.58
31,HAUTE GARONNE,VEC,0.0,32218.0,3.81,6.42,0.0,21300.0,2.8,5.18
32,GERS,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,CEN,0.0,1649.0,1.15,1.84,0.0,0.0,0.0,0.0
32,GERS,DVD,0.0,1107.0,0.77,1.23,0.0,0.0,0.0,0.0
32,GERS,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,ECO,0.0,334.0,0.23,0.37,0.0,0.0,0.0,0.0
32,GERS,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,EXG,0.0,1287.0,0.9,1.43,0.0,0.0,0.0,0.0
32,GERS,FG,0.0,5101.0,3.55,5.68,0.0,0.0,0.0,0.0
32,GERS,FN,0.0,9137.0,6.35,10.17,0.0,0.0,0.0,0.0
32,GERS,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,PRV,0.0,6558.0,4.56,7.3,0.0,0.0,0.0,0.0
32,GERS,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,GERS,SOC,1.0,42677.0,29.68,47.49,1.0,24937.0,35.56,59.38
32,GERS,UMP,0.0,18764.0,13.05,20.88,0.0,17060.0,24.33,40.62
32,GERS,VEC,0.0,3248.0,2.26,3.61,0.0,0.0,0.0,0.0
33,GIRONDE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,GIRONDE,AUT,0.0,1326.0,0.13,0.23,0.0,0.0,0.0,0.0
33,GIRONDE,CEN,0.0,10988.0,1.09,1.87,0.0,0.0,0.0,0.0
33,GIRONDE,DVD,0.0,17915.0,1.78,3.05,0.0,13391.0,1.55,2.83
33,GIRONDE,DVG,0.0,2253.0,0.22,0.38,0.0,0.0,0.0,0.0
33,GIRONDE,ECO,0.0,5128.0,0.51,0.87,0.0,0.0,0.0,0.0
33,GIRONDE,EXD,0.0,175.0,0.02,0.03,0.0,0.0,0.0,0.0
33,GIRONDE,EXG,0.0,7834.0,0.78,1.33,0.0,0.0,0.0,0.0
33,GIRONDE,FG,0.0,38358.0,3.8,6.52,0.0,0.0,0.0,0.0
33,GIRONDE,FN,0.0,69952.0,6.94,11.89,0.0,0.0,0.0,0.0
33,GIRONDE,NCE,0.0,15342.0,1.52,2.61,0.0,18947.0,2.2,4.0
33,GIRONDE,PRV,0.0,3090.0,0.31,0.53,0.0,0.0,0.0,0.0
33,GIRONDE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,GIRONDE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,GIRONDE,SOC,1.0,240280.0,23.83,40.84,9.0,280192.0,32.52,59.14
33,GIRONDE,UMP,0.0,133323.0,13.22,22.66,1.0,161269.0,18.72,34.04
33,GIRONDE,VEC,1.0,42311.0,4.2,7.19,0.0,0.0,0.0,0.0
34,HERAULT,ALLI,0.0,573.0,0.08,0.13,0.0,0.0,0.0,0.0
34,HERAULT,AUT,0.0,4354.0,0.58,0.99,0.0,0.0,0.0,0.0
34,HERAULT,CEN,0.0,5029.0,0.67,1.14,0.0,0.0,0.0,0.0
34,HERAULT,DVD,0.0,13047.0,1.75,2.96,0.0,0.0,0.0,0.0
34,HERAULT,DVG,0.0,8326.0,1.11,1.89,0.0,0.0,0.0,0.0
34,HERAULT,ECO,0.0,8222.0,1.1,1.87,0.0,0.0,0.0,0.0
34,HERAULT,EXD,0.0,1325.0,0.18,0.3,0.0,0.0,0.0,0.0
34,HERAULT,EXG,0.0,3215.0,0.43,0.73,0.0,0.0,0.0,0.0
34,HERAULT,FG,0.0,35788.0,4.79,8.13,0.0,0.0,0.0,0.0
34,HERAULT,FN,0.0,84849.0,11.35,19.27,0.0,42288.0,5.66,10.04
34,HERAULT,NCE,0.0,9148.0,1.22,2.08,0.0,0.0,0.0,0.0
34,HERAULT,PRV,0.0,6749.0,0.9,1.53,0.0,9467.0,1.27,2.25
34,HERAULT,RDG,0.0,1209.0,0.16,0.27,0.0,0.0,0.0,0.0
34,HERAULT,REG,0.0,1024.0,0.14,0.23,0.0,0.0,0.0,0.0
34,HERAULT,SOC,0.0,135510.0,18.13,30.78,8.0,197887.0,26.47,46.98
34,HERAULT,UMP,0.0,97248.0,13.01,22.09,0.0,150240.0,20.1,35.67
34,HERAULT,VEC,0.0,24668.0,3.3,5.6,1.0,21354.0,2.86,5.07
35,ILLE ET VILAINE,ALLI,0.0,46027.0,6.6,11.27,1.0,58153.0,8.34,14.89
35,ILLE ET VILAINE,AUT,0.0,1051.0,0.15,0.26,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,CEN,0.0,2511.0,0.36,0.62,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,DVD,0.0,28699.0,4.11,7.03,1.0,42721.0,6.12,10.94
35,ILLE ET VILAINE,DVG,0.0,25065.0,3.59,6.14,0.0,24669.0,3.54,6.31
35,ILLE ET VILAINE,ECO,0.0,1236.0,0.18,0.3,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,EXG,0.0,5410.0,0.78,1.33,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,FG,0.0,17357.0,2.49,4.25,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,FN,0.0,32421.0,4.65,7.94,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,NCE,0.0,1103.0,0.16,0.27,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,PRV,0.0,417.0,0.06,0.1,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,RDG,0.0,4317.0,0.62,1.06,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,REG,0.0,3534.0,0.51,0.87,0.0,0.0,0.0,0.0
35,ILLE ET VILAINE,SOC,0.0,146283.0,20.97,35.83,5.0,197209.0,28.27,50.48
35,ILLE ET VILAINE,UMP,0.0,66928.0,9.59,16.39,1.0,67919.0,9.74,17.39
35,ILLE ET VILAINE,VEC,0.0,25912.0,3.71,6.35,0.0,0.0,0.0,0.0
36,INDRE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,CEN,0.0,1624.0,0.93,1.58,0.0,0.0,0.0,0.0
36,INDRE,DVD,0.0,1256.0,0.72,1.22,0.0,0.0,0.0,0.0
36,INDRE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,ECO,0.0,311.0,0.18,0.3,0.0,0.0,0.0,0.0
36,INDRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,EXG,0.0,982.0,0.57,0.95,0.0,0.0,0.0,0.0
36,INDRE,FG,0.0,5643.0,3.25,5.47,0.0,0.0,0.0,0.0
36,INDRE,FN,0.0,13000.0,7.48,12.61,0.0,0.0,0.0,0.0
36,INDRE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,INDRE,SOC,0.0,44610.0,25.68,43.27,2.0,58818.0,33.86,56.81
36,INDRE,UMP,0.0,33504.0,19.29,32.5,0.0,44710.0,25.74,43.19
